,username,whisky_name,rating
4496,bink90,Glenlivet Founder's Reserve,7.0
4497,Alex-Rommens,Glenlivet Founder's Reserve,7.0
4498,teletrack,Glenlivet Founder's Reserve,6.0
4499,kmose,Glenlivet Founder's Reserve,
4500,spanks,Glenlivet Founder's Reserve,7.0
4501,Happyuke,Glenlivet Founder's Reserve,
4502,Francois-D-Amours,Glenlivet Founder's Reserve,7.0
4503,barndoor,Glenlivet Founder's Reserve,6.0
4504,joxa,Glenlivet Founder's Reserve,7.0
4505,Ryan1992,Glenlivet Founder's Reserve,7.0
4506,fwser1,Glenlivet Founder's Reserve,7.0
4507,vventura,Glenlivet Founder's Reserve,8.0
4508,Ryeguy237,Glenlivet Founder's Reserve,7.0
4509,mikeblaa,Glenlivet Founder's Reserve,7.0
4510,Marzpewpew,Glenlivet Founder's Reserve,7.0
4511,Alec-Michael,Glenlivet Founder's Reserve,8.0
4512,Frank-C-Quesada,Glenlivet Founder's Reserve,7.0
4513,arunwarrier,Glenlivet Founder's Reserve,7.0
4514,dantes,Glenlivet Founder's Reserve,6.0
4515,Jvdb89,Glenlivet Founder's Reserve,2.0
4516,Simon-Newbold,Glenlivet Founder's Reserve,7.0
4517,Ivan-Mourne,Glenlivet Founder's Reserve,10.0
4518,Juancho-Aguilar,Glenlivet Founder's Reserve,5.0
4519,bportman47,Glenlivet Founder's Reserve,6.0
4520,Mile-Grbin,Glenlivet Founder's Reserve,8.0
4521,Nate-Ashburn,Glenlivet Founder's Reserve,7.0
4522,sleepy_spartan,Glenlivet Founder's Reserve,6.0
4523,RockStar2005,Glenlivet Founder's Reserve,9.0
4524,davec123,Glenlivet Founder's Reserve,8.0
4525,crossroadsdoc,Glenlivet Founder's Reserve,8.0
4526,abuch06,Glenlivet Founder's Reserve,10.0
4527,Anthology,Glenlivet Founder's Reserve,4.0
4528,nothingpeaty,Glenlivet Founder's Reserve,
4529,ClusterOne,Glenlivet Founder's Reserve,7.0
4530,ClusterOne,Glenlivet Founder's Reserve,8.0
4531,Hairy-Toe-Knuckles,Glenlivet Founder's Reserve,8.0
4532,Yelle-VR,Glenlivet Founder's Reserve,3.0
4533,dantes,Glenlivet Founder's Reserve,8.0
4534,Janlouada,Glenlivet Founder's Reserve,9.0
4535,Drew-Peters,Glenlivet Founder's Reserve,6.0
4536,sirpster,Glenlivet Founder's Reserve,9.0
4537,RyeBriGuy,Glenlivet Founder's Reserve,9.0
4538,amshagar,Glenlivet Founder's Reserve,6.0
4539,dvander,Glenlivet Founder's Reserve,6.0
4540,Swallowell,Glenlivet Founder's Reserve,8.0
4541,jcarlborg,Glenlivet Founder's Reserve,9.0
4542,Kolburt,Glenlivet Founder's Reserve,7.0
4543,Art,Glenlivet Founder's Reserve,7.0
4544,PPGAndy,Glenlivet Founder's Reserve,7.0
4545,Chen-Gu,Glenlivet Founder's Reserve,7.0
4546,DookieHowitzer,Glenlivet Founder's Reserve,2.0
4547,Daqueen1,Glenlivet Founder's Reserve,8.0
4548,Joe-Hasson,Glenlivet Founder's Reserve,8.0
4549,cesi,Glenlivet Founder's Reserve,2.0
4550,Chris-Oliveri,Glenlivet Founder's Reserve,7.0
4551,bornyhake,Glenlivet Founder's Reserve,6.0
4552,Eli-Ivens,Glenlivet Founder's Reserve,8.0
4553,QuintonFlora,Glenlivet Founder's Reserve,8.0
4554,Naltasz,Glenlivet Founder's Reserve,7.0
4555,dantes,Glenlivet Founder's Reserve,6.0
4556,Ollie-Muir,Glenlivet Founder's Reserve,5.0
4557,raymon,Glenlivet Founder's Reserve,5.0
4558,Taco10,Glenlivet Founder's Reserve,6.0
4559,JordanReiter,Glenlivet Founder's Reserve,7.0
4560,bradleywejones,Glenlivet Founder's Reserve,7.0
4561,lozzer7,Glenlivet Founder's Reserve,6.0
4562,BourbonSage13,Glenlivet Founder's Reserve,4.0
4563,Zenoth,Glenlivet Founder's Reserve,5.0
4564,Ercus,Glenlivet Founder's Reserve,7.0
4565,ChuBacKhoa,Glenlivet Founder's Reserve,5.0
4566,acgiorgio,Glenlivet Founder's Reserve,6.0
4567,DarkKnight,Glenlivet Founder's Reserve,5.0
4568,epict,Glenlivet Founder's Reserve,6.0
4569,drammerly,Glenlivet Founder's Reserve,5.0
4570,Pierre-Lavoie,Glenlivet Founder's Reserve,6.0
4571,Tom-Hough,Glenlivet Founder's Reserve,7.0
4572,Karl-Fredrik-Haugland,Glenlivet Founder's Reserve,9.0
4573,CallMeDaddy445,Glenlivet Founder's Reserve,6.0
4574,dinwachovia,Glenlivet Founder's Reserve,5.0
4575,Owlcrew,Glenlivet Founder's Reserve,6.0
4576,rogche917,Glenlivet Founder's Reserve,7.0
4577,TDabasinskas,Glenlivet Founder's Reserve,7.0
4578,Elguirmo,Glenlivet Founder's Reserve,8.0
4579,bradleywejones,Glenlivet Founder's Reserve,6.0
4580,Archer0235,Glenlivet Founder's Reserve,6.0
4581,Shooker88,Glenlivet Founder's Reserve,9.0
4582,pnoble8,Glenlivet Founder's Reserve,6.0
4583,Gotscotch,Glenlivet Founder's Reserve,7.0
4584,AirGuitarist,Glenlivet Founder's Reserve,7.0
4585,robertwayne64024,Glenlivet Founder's Reserve,6.0
4586,alexledford,Glenlivet Founder's Reserve,8.0
4587,WinkieLeo,Glenlivet Founder's Reserve,10.0
4588,Diana-Meza,Glenlivet Founder's Reserve,
4589,Brett-Huttman,Glenlivet Founder's Reserve,8.0
4590,Mennis2012,Glenlivet Founder's Reserve,7.0
4591,houghnstuff,Glenlivet Founder's Reserve,4.0
4592,pnoble8,Glenlivet Founder's Reserve,7.0
4593,iMisnomer,Glenlivet Founder's Reserve,6.0
4594,meeks,Glenlivet Founder's Reserve,8.0
4595,davidjosephson,Glenlivet Founder's Reserve,7.0
4596,Tomasz7022,Glenlivet Founder's Reserve,8.0
4597,agurrol1,Glenlivet Founder's Reserve,8.0
4598,Chris-Oliveri,Glenlivet Founder's Reserve,7.0
4599,max_nowakowski,Glenlivet Founder's Reserve,9.0
4600,vingeri,Glenlivet Founder's Reserve,4.0
4601,Feeldix,Glenlivet Founder's Reserve,6.0
4602,rumawet,Glenlivet Founder's Reserve,6.0
4603,Erick-Lebed,Glenlivet Founder's Reserve,
4604,Tsunami,Glenlivet Founder's Reserve,7.0
4605,digitalbeyond,Glenlivet Founder's Reserve,8.0
4606,Mutual-aid,Glenlivet Founder's Reserve,6.0
4607,Robbie-Williams,Glenlivet Founder's Reserve,8.0
4608,flynguy,Glenlivet Founder's Reserve,6.0
4609,Alexander-Chan,Glenlivet Founder's Reserve,8.0
4610,whiskyn00b,Glenlivet Founder's Reserve,8.0
4611,Damone17,Glenlivet Founder's Reserve,6.0
4612,kad,Glenlivet Founder's Reserve,6.0
4613,John-de-Leeuw,Glenlivet Founder's Reserve,7.0
4614,Erro,Glenlivet Founder's Reserve,8.0
4615,AgentBiff,Glenlivet Founder's Reserve,6.0
4616,aguakil,Glenlivet Founder's Reserve,6.0
4617,jtothep95,Glenlivet Founder's Reserve,7.0
4618,DTmoney33,Glenlivet Founder's Reserve,6.0
4619,Juancho-Aguilar,Glenlivet Founder's Reserve,5.0
4620,Geryan-Schuurman,Glenlivet Founder's Reserve,7.0
4621,piechefguy,Glenlivet Founder's Reserve,
4622,Jeff-Belgium,Glenlivet Founder's Reserve,
4623,meanoldteacher,Glenlivet Founder's Reserve,6.0
4624,marie425,Glenlivet Founder's Reserve,7.0
4625,georgiouc,Glenlivet Founder's Reserve,9.0
4626,ArchiePlay,Glenlivet Founder's Reserve,6.0
4627,TiborTuri,Glenlivet Founder's Reserve,4.0
4628,Valdaenor,Glenlivet Founder's Reserve,7.0
4629,Dennis-Hermse,Glenlivet Founder's Reserve,6.0
4630,DaveToro,Glenlivet Founder's Reserve,7.0
4631,------334,Glenlivet Founder's Reserve,6.0
4632,firefighter320,Glenlivet Founder's Reserve,5.0
4633,StoicGinger,Glenlivet Founder's Reserve,8.0
4634,DraconiaDream,Glenlivet Founder's Reserve,6.0
4635,froing,Glenlivet Founder's Reserve,8.0
4636,jabdog,Glenlivet Founder's Reserve,7.0
4637,okemosstig,Glenlivet Founder's Reserve,8.0
4638,MoparRocker74,Glenlivet Founder's Reserve,6.0
4639,One808,Glenlivet Founder's Reserve,7.0
4640,hazwhisky,Glenlivet Founder's Reserve,7.0
4641,buddyno,Glenlivet Founder's Reserve,7.0
4642,jwh91,Glenlivet Founder's Reserve,7.0
4643,cptpk24,Glenlivet Founder's Reserve,5.0
4644,MTC30,Glenlivet Founder's Reserve,7.0
4645,nate_milligan,Glenlivet Founder's Reserve,
4646,nate_milligan,Glenlivet Founder's Reserve,8.0
4647,DionG,Glenlivet Founder's Reserve,8.0
4648,SimoneA,Glenlivet Founder's Reserve,6.0
4649,boongooi,Glenlivet Founder's Reserve,8.0
4650,ayellowbeard,Glenlivet Founder's Reserve,4.0
4651,Dravidian_Knight,Glenlivet Founder's Reserve,6.0
4652,Alex-Lemieux,Glenlivet Founder's Reserve,7.0
4653,Alex-Lemieux,Glenlivet Founder's Reserve,
4654,Martinus,Glenlivet Founder's Reserve,7.0
4655,CraftyKenC,Glenlivet Founder's Reserve,8.0
4656,Ryan-Nantais,Glenlivet Founder's Reserve,7.0
4657,bvanveelen,Glenlivet Founder's Reserve,5.0
4658,Alex-Schladetsch,Glenlivet Founder's Reserve,6.0
4659,creklaw,Glenlivet Founder's Reserve,9.0
4660,cschwinn,Glenlivet Founder's Reserve,8.0
4661,Nir-Bar-Av,Glenlivet Founder's Reserve,7.0
4662,mbeason,Glenlivet Founder's Reserve,7.0
4663,mckean711,Glenlivet Founder's Reserve,8.0
4664,commanderk,Glenlivet Founder's Reserve,6.0
4665,commanderk,Glenlivet Founder's Reserve,5.0
4666,Evan3,Glenlivet Founder's Reserve,5.0
4667,Cramond-Dram,Glenlivet Founder's Reserve,8.0
4668,bryanmethvin,Glenlivet Founder's Reserve,7.0
4669,chrismoose007,Glenlivet Founder's Reserve,9.0
4670,kiku_kazu67,Glenlivet Founder's Reserve,6.0
4671,mattsellsbooks,Glenlivet Founder's Reserve,6.0
4672,CarlDube,Glenlivet Founder's Reserve,8.0
4673,CarlDube,Glenlivet Founder's Reserve,8.0
4674,jacqasnap,Glenlivet Founder's Reserve,7.0
4675,retep01,Glenlivet Founder's Reserve,7.0
4676,realspace,Glenlivet Founder's Reserve,8.0
4677,Bcvd45,Glenlivet Founder's Reserve,8.0
4678,mikeholmes87,Glenlivet Founder's Reserve,6.0
4679,romiastar,Glenlivet Founder's Reserve,7.0
4680,RaiPL,Glenlivet Founder's Reserve,6.0
4681,Sebastiaan-Vanuytven,Glenlivet Founder's Reserve,5.0
4682,KT-One-Cube,Glenlivet Founder's Reserve,6.0
4683,lashayinc,Glenlivet Founder's Reserve,6.0
4684,JKukulski23,Glenlivet Founder's Reserve,8.0
4685,Ryan112,Glenlivet Founder's Reserve,6.0
4686,Charles-J-Frens,Glenlivet Founder's Reserve,7.0
4687,Beth-Sips,Glenlivet Founder's Reserve,6.0
4688,Moorand,Glenlivet Founder's Reserve,6.0
4689,gunther_pauwels,Glenlivet Founder's Reserve,4.0
4690,jdriip,Glenlivet Founder's Reserve,6.0
4691,Guy-Cestmoi,Glenlivet Founder's Reserve,6.0
4692,Kuba77,Glenlivet Founder's Reserve,5.0
4693,grharper,Glenlivet Founder's Reserve,6.0
4694,myponcho,Glenlivet Founder's Reserve,8.0
4695,Thijsw,Glenlivet Founder's Reserve,6.0
4696,Etm0nas,Glenlivet Founder's Reserve,6.0
4697,Chucking-Abellon,Glenlivet Founder's Reserve,8.0
4698,bnevin,Glenlivet Founder's Reserve,9.0
4699,PolarAce,Glenlivet Founder's Reserve,8.0
4700,kspades,Glenlivet Founder's Reserve,6.0
4701,squal124,Glenlivet Founder's Reserve,7.0
4702,cemibalkonen,Glenlivet Founder's Reserve,7.0
4703,vvvolkan,Glenlivet Founder's Reserve,7.0
4704,Dfetewi,Glenlivet Founder's Reserve,8.0
4705,Daniel-Hammer1,Glenlivet Founder's Reserve,7.0
4706,Barmaley,Glenlivet Founder's Reserve,6.0
4707,Peter-Wayne,Glenlivet Founder's Reserve,8.0
4708,AndreaDoesExist,Glenlivet Founder's Reserve,5.0
4709,Rylan-Murry,Glenlivet Founder's Reserve,6.0
4710,whiskal,Glenlivet Founder's Reserve,7.0
4711,trashpanda,Glenlivet Founder's Reserve,5.0
4712,tiredtimmy,Glenlivet Founder's Reserve,8.0
4713,adammay,Glenlivet Founder's Reserve,6.0
4714,makka,Glenlivet Founder's Reserve,6.0
4715,cptncrusader,Glenlivet Founder's Reserve,5.0
4716,cdarjanto,Glenlivet Founder's Reserve,6.0
4717,MingoC,Glenlivet Founder's Reserve,7.0
4718,Zacharoni,Glenlivet Founder's Reserve,7.0
4719,drnoel63,Glenlivet Founder's Reserve,7.0
4720,useeheesu,Glenlivet Founder's Reserve,5.0
4721,Craig-Baines,Glenlivet Founder's Reserve,7.0
4722,Ian-Hutton,Glenlivet Founder's Reserve,6.0
4723,doofyspoofy,Glenlivet Founder's Reserve,8.0
4724,KenMacEachern,Glenlivet Founder's Reserve,2.0
4725,jack-dennis,Glenlivet Founder's Reserve,8.0
4726,connollyaw5,Glenlivet Founder's Reserve,7.0
4727,blrmkr24,Glenlivet Founder's Reserve,7.0
4728,bhavikb,Glenlivet Founder's Reserve,7.0
4729,JorgeNelson,Glenlivet Founder's Reserve,7.0
4730,Federico-Galvagno,Glenlivet Founder's Reserve,6.0
4731,salsaBachata,Glenlivet Founder's Reserve,7.0
4732,brendos12,Glenlivet Founder's Reserve,7.0
4733,TheGuyFromThere,Glenlivet Founder's Reserve,6.0
4734,TheGuyFromThere,Glenlivet Founder's Reserve,6.0
4735,Apoo-Coin,Glenlivet Founder's Reserve,7.0
4736,BeerRay,Glenlivet Founder's Reserve,6.0
4737,jbranch38,Glenlivet Founder's Reserve,6.0
4738,RyHNo411,Glenlivet Founder's Reserve,8.0
4739,DRoot,Glenlivet Founder's Reserve,7.0
4740,Jim-Callahan,Glenlivet Founder's Reserve,6.0
4741,GhostPirate,Glenlivet Founder's Reserve,7.0
4742,otaviolucas,Glenlivet Founder's Reserve,7.0
4743,TijsGun,Glenlivet Founder's Reserve,7.0
4744,andrewk30,Glenlivet Founder's Reserve,7.0
4745,oldelpaso,Glenlivet Founder's Reserve,5.0
4746,tfarrant1,Glenlivet Founder's Reserve,8.0
4747,Laphroaig,Glenlivet Founder's Reserve,6.0
4748,adpatterson1,Glenlivet Founder's Reserve,7.0
4749,Muhammadthabet,Glenlivet Founder's Reserve,6.0
4750,Gijs1973,Glenlivet Founder's Reserve,4.0
4751,rseel,Glenlivet Founder's Reserve,8.0
4752,bradleywejones,Glenlivet Founder's Reserve,6.0
4753,Roee-Yaron,Glenlivet Founder's Reserve,8.0
4754,Brenden-Sworyk,Glenlivet Founder's Reserve,2.0
4755,Kohrok,Glenlivet Founder's Reserve,7.0
4756,anand180789,Glenlivet Founder's Reserve,8.0
4757,DR1120,Glenlivet Founder's Reserve,8.0
4758,laodunn,Glenlivet Founder's Reserve,4.0
4759,jbrooks11,Glenlivet Founder's Reserve,8.0
4760,DO-NA,Glenlivet Founder's Reserve,9.0
4761,Jcalhoun1,Glenlivet Founder's Reserve,8.0
4762,TijsGun,Glenlivet Founder's Reserve,7.0
4763,jdvana922,Glenlivet Founder's Reserve,8.0
4764,siberianexpress,Glenlivet Founder's Reserve,6.0
4765,ben00787,Glenlivet Founder's Reserve,5.0
4766,viggetto,Glenlivet Founder's Reserve,7.0
4767,Joe-Wayne,Glenlivet Founder's Reserve,7.0
4768,RockPig16,Glenlivet Founder's Reserve,6.0
4769,microwave-fumpington,Glenlivet Founder's Reserve,7.0
4770,NY-Vinny,Glenlivet Founder's Reserve,7.0
4771,ThorstenA,Glenlivet Founder's Reserve,6.0
4772,JuneN,Glenlivet Founder's Reserve,5.0
4773,roboy,Glenlivet Founder's Reserve,6.0
4774,James-Martin1,Glenlivet Founder's Reserve,7.0
4775,sakers,Glenlivet Founder's Reserve,5.0
4776,ssalbo,Glenlivet Founder's Reserve,10.0
4777,dlfg13,Glenlivet Founder's Reserve,5.0
4778,Anthony-T-Williams,Glenlivet Founder's Reserve,8.0
4779,cdb224,Glenlivet Founder's Reserve,8.0
4780,erdemsekeroglu,Glenlivet Founder's Reserve,6.0
4781,Frederico-Menegatti,Glenlivet Founder's Reserve,4.0
4782,BeppeCovfefe,Glenlivet Founder's Reserve,7.0
4783,Jawa,Glenlivet Founder's Reserve,7.0
4784,rayanalmeida,Glenlivet Founder's Reserve,7.0
4785,Jerome-Pas-Graziani,Glenlivet Founder's Reserve,6.0
4786,ConnorAdlam,Glenlivet Founder's Reserve,7.0
4787,DefinitelyNotYui,Glenlivet Founder's Reserve,3.0
4788,wkole81,Glenlivet Founder's Reserve,
4789,Ji--Stockmann,Glenlivet Founder's Reserve,6.0
4790,heherrin,Glenlivet Founder's Reserve,6.0
4791,davedobbie,Glenlivet Founder's Reserve,6.0
4792,firesrage,Glenlivet Founder's Reserve,7.0
4793,Ivo-Tsonchev,Glenlivet Founder's Reserve,7.0
4794,LoganMaso,Glenlivet Founder's Reserve,10.0
4795,LoganMaso,Glenlivet Founder's Reserve,10.0
4796,Katerleigh,Glenlivet Founder's Reserve,7.0
4797,yunasally,Glenlivet Founder's Reserve,7.0
4798,benglund,Glenlivet Founder's Reserve,8.0
4799,canadian80,Glenlivet Founder's Reserve,6.0
4800,powiedzmi,Glenlivet Founder's Reserve,9.0
4801,jaredavd,Glenlivet Founder's Reserve,7.0
4802,KimchiPWR,Glenlivet Founder's Reserve,6.0
4803,gpeckham221,Glenlivet Founder's Reserve,4.0
4804,theundeb,Glenlivet Founder's Reserve,8.0
4805,marksreid,Glenlivet Founder's Reserve,
4806,wms,Glenlivet Founder's Reserve,6.0
4807,dcwb,Glenlivet Founder's Reserve,6.0
4808,jyiehsun,Glenlivet Founder's Reserve,6.0
4809,ghoulbuns1,Glenlivet Founder's Reserve,7.0
4810,PopSciGuy,Glenlivet Founder's Reserve,6.0
4811,Jos-Gross,Glenlivet Founder's Reserve,6.0
4812,Silvano,Glenlivet Founder's Reserve,6.0
4813,cavalanche,Glenlivet Founder's Reserve,5.0
4814,jumalhamara,Glenlivet Founder's Reserve,6.0
4815,JBoneMcMoney,Glenlivet Founder's Reserve,8.0
4816,Mac_Dubh,Glenlivet Founder's Reserve,7.0
4817,rlans78,Glenlivet Founder's Reserve,6.0
4818,enormous_bag,Glenlivet Founder's Reserve,6.0
4819,colecj,Glenlivet Founder's Reserve,7.0
4820,allencpaul,Glenlivet Founder's Reserve,6.0
4821,jaredavd,Glenlivet Founder's Reserve,7.0
4822,tylertomlinson,Glenlivet Founder's Reserve,9.0
4823,jamesbgood,Glenlivet Founder's Reserve,4.0
4824,vklee,Glenlivet Founder's Reserve,6.0
4825,Tucker-Mjelde,Glenlivet Founder's Reserve,8.0
4826,anthpal,Glenlivet Founder's Reserve,6.0
4827,Derek-Hyde,Glenlivet Founder's Reserve,7.0
4828,Andy-Bard,Glenlivet Founder's Reserve,
4829,stephengreer,Glenlivet Founder's Reserve,8.0
4830,Fon-Sanders,Glenlivet Founder's Reserve,7.0
4831,JohnnyK99,Glenlivet Founder's Reserve,7.0
4832,MVT,Glenlivet Founder's Reserve,6.0
4833,CharlesChaplin,Glenlivet Founder's Reserve,6.0
4834,dolfvdbeek,Glenlivet Founder's Reserve,4.0
4835,mumblingidiot,Glenlivet Founder's Reserve,5.0
4836,Thomas-vF,Glenlivet Founder's Reserve,7.0
4837,Lucian1,Glenlivet Founder's Reserve,4.0
4838,Jesse-Mawson,Glenlivet Founder's Reserve,7.0
4839,mchechak,Glenlivet Founder's Reserve,8.0
4840,Mike-Wallach,Glenlivet Founder's Reserve,7.0
4841,aguakil,Glenlivet Founder's Reserve,5.0
4842,Jchill78,Glenlivet Founder's Reserve,6.0
4843,Jesse_Heinz,Glenlivet Founder's Reserve,6.0
4844,bengro,Glenlivet Founder's Reserve,6.0
4845,David-Lauritzen,Glenlivet Founder's Reserve,7.0
4846,Jerrell-Johnson-Jr-,Glenlivet Founder's Reserve,7.0
4847,theenglandguy,Glenlivet Founder's Reserve,8.0
4848,Kanienkeha4,Glenlivet Founder's Reserve,7.0
4849,Nathanisking,Glenlivet Founder's Reserve,6.0
4850,larosefelix,Glenlivet Founder's Reserve,4.0
4851,majutzki,Glenlivet Founder's Reserve,7.0
4852,arphilley,Glenlivet Founder's Reserve,8.0
4853,dbronson,Glenlivet Founder's Reserve,7.0
4854,kyle2507,Glenlivet Founder's Reserve,6.0
4855,larosefelix,Glenlivet Founder's Reserve,6.0
4856,mitchellsui,Glenlivet Founder's Reserve,5.0
4857,jakeh,Glenlivet Founder's Reserve,10.0
4858,Zsolt-Lorant,Glenlivet Founder's Reserve,9.0
4859,Slaven-Teinovic,Glenlivet Founder's Reserve,8.0
4860,wightcole,Glenlivet Founder's Reserve,8.0
4861,Misty,Glenlivet Founder's Reserve,3.0
4862,Milan-Claeys-Bouuaert,Glenlivet Founder's Reserve,8.0
4863,aumetros,Glenlivet Founder's Reserve,8.0
4864,dannyk72,Glenlivet Founder's Reserve,7.0
4865,benandre,Glenlivet Founder's Reserve,9.0
4866,johnny1121,Glenlivet Founder's Reserve,7.0
4867,Thecolonel,Glenlivet Founder's Reserve,7.0
4868,Maxim-Kondratenko,Glenlivet Founder's Reserve,8.0
4869,bakkertje,Glenlivet Founder's Reserve,6.0
4870,Carles-Vilaverde,Glenlivet Founder's Reserve,6.0
4871,aduong,Glenlivet Founder's Reserve,7.0
4872,dannyk72,Glenlivet Founder's Reserve,8.0
4873,bubblefrog,Glenlivet Founder's Reserve,8.0
4874,Schumacher,Glenlivet Founder's Reserve,4.0
4875,pleg11,Glenlivet Founder's Reserve,
4876,Eddy-Barzoon,Glenlivet Founder's Reserve,4.0
4877,hoeder,Glenlivet Founder's Reserve,7.0
4878,whiskeylab,Glenlivet Founder's Reserve,6.0
4879,headk0,Glenlivet Founder's Reserve,9.0
4880,chad0826,Glenlivet Founder's Reserve,7.0
4881,churtle,Glenlivet Founder's Reserve,6.0
4882,Pasquale-Ferone,Glenlivet Founder's Reserve,8.0
4883,aaronbrodsky,Glenlivet Founder's Reserve,7.0
4884,Sher8256,Glenlivet Founder's Reserve,8.0
4885,glenscotch,Glenlivet Founder's Reserve,9.0
4886,dannyk72,Glenlivet Founder's Reserve,7.0
4887,OakAndAge,Glenlivet Founder's Reserve,6.0
4888,AlexStephenson,Glenlivet Founder's Reserve,5.0
4889,vitaliymironchenko,Glenlivet Founder's Reserve,8.0
4890,minitrucke,Glenlivet Founder's Reserve,6.0
4891,minitrucke,Glenlivet Founder's Reserve,6.0
4892,NectorFan,Glenlivet Founder's Reserve,6.0
4893,Angus-McAuley,Glenlivet Founder's Reserve,4.0
4894,cmtekautz,Glenlivet Founder's Reserve,8.0
4895,casmitty,Glenlivet Founder's Reserve,7.0
4896,Steven-Trevino,Glenlivet Founder's Reserve,6.0
4897,The_Der,Glenlivet Founder's Reserve,7.0
4898,RoyalCarlos,Glenlivet Founder's Reserve,8.0
4899,jcr30,Glenlivet Founder's Reserve,6.0
4900,royremi,Glenlivet Founder's Reserve,7.0
4901,ruchirsj,Glenlivet Founder's Reserve,
4902,Guntax,Glenlivet Founder's Reserve,7.0
4903,bootly,Glenlivet Founder's Reserve,6.0
4904,tylerss20,Glenlivet Founder's Reserve,5.0
4905,Daniel-Cotton,Glenlivet Founder's Reserve,6.0
4906,Sonic8222,Glenlivet Founder's Reserve,7.0
4907,Exelixi,Glenlivet Founder's Reserve,8.0
4908,manolillo40,Glenlivet Founder's Reserve,6.0
4909,kabakaylen,Glenlivet Founder's Reserve,9.0
4910,kkieraszewicz,Glenlivet Founder's Reserve,2.0
4911,ronava,Glenlivet Founder's Reserve,8.0
4912,Twente86,Glenlivet Founder's Reserve,7.0
4913,Bart-Broekhoff,Glenlivet Founder's Reserve,7.0
4914,faso,Glenlivet Founder's Reserve,8.0
4915,blryura,Glenlivet Founder's Reserve,7.0
4916,buckybuck09,Glenlivet Founder's Reserve,7.0
4917,Mpreece,Glenlivet Founder's Reserve,9.0
4918,RoganRee,Glenlivet Founder's Reserve,8.0
4919,James-Lathbury,Glenlivet Founder's Reserve,6.0
4920,Pie-Tro,Glenlivet Founder's Reserve,
4921,shanedoc22,Glenlivet Founder's Reserve,8.0
4922,GSmth,Glenlivet Founder's Reserve,5.0
4923,Mikaal,Glenlivet Founder's Reserve,6.0
4924,Jessedavid-Ackhurst,Glenlivet Founder's Reserve,7.0
4925,orlogmunvara,Glenlivet Founder's Reserve,
4926,crashu93,Glenlivet Founder's Reserve,6.0
4927,ameek,Glenlivet Founder's Reserve,6.0
4928,mccormacktj,Glenlivet Founder's Reserve,7.0
4929,ameek,Glenlivet Founder's Reserve,6.0
4930,kylewlackey,Glenlivet Founder's Reserve,7.0
4931,theotenis,Glenlivet Founder's Reserve,6.0
4932,tomci85,Glenlivet Founder's Reserve,7.0
4933,DiPasquale7,Glenlivet Founder's Reserve,6.0
4934,nickvane,Glenlivet Founder's Reserve,6.0
4935,Miguelarasa,Glenlivet Founder's Reserve,6.0
4936,daxuky,Glenlivet Founder's Reserve,6.0
4937,bmurry7,Glenlivet Founder's Reserve,8.0
4938,boozyjagoff,Glenlivet Founder's Reserve,6.0
4939,bschneider29,Glenlivet Founder's Reserve,7.0
4940,The_Gentlemans_Dram,Glenlivet Founder's Reserve,4.0
4941,manolillo40,Glenlivet Founder's Reserve,8.0
4942,leiweiyen,Glenlivet Founder's Reserve,7.0
4943,t0m,Glenlivet Founder's Reserve,7.0
4944,MamaBear,Glenlivet Founder's Reserve,7.0
4945,Jose-Leonardo,Glenlivet Founder's Reserve,9.0
4946,phishyfood,Glenlivet Founder's Reserve,6.0
4947,swanson,Glenlivet Founder's Reserve,7.0
4948,thestephs,Glenlivet Founder's Reserve,7.0
4949,tim-barton,Glenlivet Founder's Reserve,6.0
4950,lengolas,Glenlivet Founder's Reserve,6.0
4951,Yury-Batenko,Glenlivet Founder's Reserve,8.0
4952,Blindingfozzy,Glenlivet Founder's Reserve,10.0
4953,cteague08,Glenlivet Founder's Reserve,8.0
4954,Rivdreessen,Glenlivet Founder's Reserve,3.0
4955,sjpclaessen,Glenlivet Founder's Reserve,6.0
4956,Teebs09,Glenlivet Founder's Reserve,5.0
4957,Jeff-Zimmerman,Glenlivet Founder's Reserve,8.0
4958,iliagusarov,Glenlivet Founder's Reserve,7.0
4959,M2bA,Glenlivet Founder's Reserve,6.0
4960,JoeDwdwards18,Glenlivet Founder's Reserve,6.0
4961,JSchoenack,Glenlivet Founder's Reserve,7.0
4962,lifeinhifi,Glenlivet Founder's Reserve,10.0
4963,kev417,Glenlivet Founder's Reserve,7.0
4964,kristianf1,Glenlivet Founder's Reserve,6.0
4965,andrei_vinsho_dragomir,Glenlivet Founder's Reserve,6.0
4966,Justin-Cronan,Glenlivet Founder's Reserve,8.0
4967,Malibu64,Glenlivet Founder's Reserve,4.0
4968,zrpieper,Glenlivet Founder's Reserve,8.0
4969,Drewd1988,Glenlivet Founder's Reserve,7.0
4970,TripleJ,Glenlivet Founder's Reserve,5.0
4971,Anthony-Riches,Glenlivet Founder's Reserve,6.0
4972,geech,Glenlivet Founder's Reserve,6.0
4973,DavidJ,Glenlivet Founder's Reserve,10.0
4974,jarredmosher,Glenlivet Founder's Reserve,10.0
4975,Ham-kun,Glenlivet Founder's Reserve,4.0
4976,Angel-Maldonado,Glenlivet Founder's Reserve,6.0
4977,wms,Glenlivet Founder's Reserve,4.0
4978,SandyAndy,Glenlivet Founder's Reserve,6.0
4979,Michal-G-Kawecki,Glenlivet Founder's Reserve,
