,username,whisky_name,rating
24,CR007,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
25,pstorey,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
26,osu_tim,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
27,BaldingWookie,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
28,alexanderoberhausen,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
29,Christopher-Solis,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
30,NNorseman,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
31,Rfouts,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
32,Gerred-Zygai,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
33,Shellbe_ok,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
34,smockns,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),6.0
35,Ctester605,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),6.0
36,Brent-Brooks,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
37,fasteddie3,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
38,cburgin,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),3.0
39,gigglychaos,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
40,UncleJ,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
41,hoosurdaddi,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
42,theboyonthebike,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),6.0
43,zajata,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
44,btmorrissey11,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
45,BarrelProofFiend,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
46,devanbarbour,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
47,jwroeder,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
48,JPsebastian,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),6.0
49,musicguy251,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),5.0
50,TravHernandez,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
51,AndyRichard,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
52,Droid573,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
53,Wesley-Landry,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
54,sricket1,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),5.0
55,ProofMerchant,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
56,ick,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),6.0
57,bourbonjon83,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
58,trentoniousmaximus,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
59,clinux,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
60,JEScotty,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
61,David-Cottis,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
62,bwaldron,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
63,jrhurren,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
64,christopher-Boyd,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
65,GlennBoyd77,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
66,DrBourbon7,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
67,Tim-Payne,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
68,Jordan-Boyd,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
69,Todd322,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
70,LicenseToPill,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
71,LicenseToPill,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
72,razman70,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
73,njones692,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
74,Rejankulous,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
75,Nangsta,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
76,Mark-Sites,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
77,Bigandz,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
78,Adam-Scott,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
79,scary,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
80,rjhatl,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
81,ImBradBurton,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),
82,Eric-Luman,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
83,Richard-ModernDrinking,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
84,ArtofBrews,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
85,jman24,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
86,Dan-Mattingly,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
87,BDeibs,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
88,dallas3589,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
89,Normanr1,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
90,Normanr1,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
91,peterewhite95,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
92,TasteyMoldJr,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
93,Markov87,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
94,spiritchaser,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
95,bevboiJR,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
96,mask2343,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
97,Lindell17,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
98,Spartanjd,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
99,Casey-Nelson,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
100,zajata,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
101,Ronnie-Massey,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
102,seankelley1980,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
103,bouboneer,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),4.0
104,Sean-William,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
105,shubou,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
106,derekweinerfsu23,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
107,Matt-Hoskins,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
108,Sean-William,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
109,zoobz,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
110,Doug-Murphy,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
111,keithgur,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
112,mph62293,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
113,Cody-Brown2,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
114,ajones21,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
115,howlandjk,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
116,sdfritsch,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
117,sdfritsch,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
118,cjporche,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
119,ryanp098,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
120,jbranch38,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
121,NeatChetti,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),8.0
122,michaelgraves,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),7.0
123,nonrandomhero,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),
124,Swahili1,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
125,beaner,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),
126,garyl24,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),10.0
127,michaelgraves,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
128,FrankTheTank503,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),9.0
129,Evan-Martinez,Corsair Dark Rye,7.0
130,Caitlyn1701,Corsair Dark Rye,5.0
131,Shawn_B,Corsair Dark Rye,4.0
132,ArthurH,Corsair Dark Rye,7.0
133,NSCrawford12,Corsair Dark Rye,7.0
134,Bynjammin,Corsair Dark Rye,8.0
135,BK74,Corsair Dark Rye,10.0
136,BK74,Corsair Dark Rye,9.0
137,AaronS21,Corsair Dark Rye,8.0
138,Ryan-Anderson,Corsair Dark Rye,7.0
139,chloe7473,Corsair Dark Rye,10.0
140,rossl126,Corsair Dark Rye,7.0
141,Caitlyn1701,Corsair Dark Rye,9.0
142,ducatiryan,Corsair Dark Rye,10.0
143,Kyle-Lucas,Corsair Dark Rye,8.0
144,mattmorgan2021,Corsair Dark Rye,8.0
145,Mayorofweaverville,Corsair Dark Rye,8.0
146,KeeGales,Corsair Dark Rye,6.0
147,Abolished18th,Corsair Dark Rye,7.0
148,TheWhiskeyJug,Corsair Dark Rye,7.0
149,Jride57,Glenmorangie The Cadboll Estate 15 Year,6.0
150,kleppe,Glenmorangie The Cadboll Estate 15 Year,7.0
151,Stonewall90,Glenmorangie The Cadboll Estate 15 Year,8.0
152,Wishibell,Glenmorangie The Cadboll Estate 15 Year,8.0
153,Mr_Phong82,Glenmorangie The Cadboll Estate 15 Year,8.0
154,jeffzep,Glenmorangie The Cadboll Estate 15 Year,7.0
155,Doruin,Glenmorangie The Cadboll Estate 15 Year,6.0
156,jpaulm1971,Glenmorangie The Cadboll Estate 15 Year,7.0
157,Austin-Harmon,Glenmorangie The Cadboll Estate 15 Year,8.0
158,Whiskey_Hound,Glenmorangie The Cadboll Estate 15 Year,6.0
159,mohara51,Glenmorangie The Cadboll Estate 15 Year,8.0
160,Ronke-Oyekunle,Glenmorangie The Cadboll Estate 15 Year,8.0
161,kdvanderpool,Glenmorangie The Cadboll Estate 15 Year,8.0
162,Julia-Griffiths,Glenmorangie The Cadboll Estate 15 Year,9.0
163,fosterthemorgan,Glenmorangie The Cadboll Estate 15 Year,8.0
164,ntimm238,Glenmorangie The Cadboll Estate 15 Year,8.0
165,tsenita,Glenmorangie The Cadboll Estate 15 Year,6.0
166,rtfranz94,Glenmorangie The Cadboll Estate 15 Year,8.0
167,sbHobbz,Glenmorangie The Cadboll Estate 15 Year,6.0
168,jyang310,Glenmorangie The Cadboll Estate 15 Year,8.0
169,Maykel-Mendoza,Glenmorangie The Cadboll Estate 15 Year,8.0
170,Erik_Palmieri,Glenmorangie The Cadboll Estate 15 Year,8.0
171,TheWhiskeyJug,Glenmorangie The Cadboll Estate 15 Year,8.0
172,sheldonpenney,Glenmorangie The Cadboll Estate 15 Year,7.0
173,MassiveONE,Glenmorangie The Cadboll Estate 15 Year,7.0
174,JWheeler,Glenmorangie The Cadboll Estate 15 Year,7.0
175,ddkkpp,Glenmorangie The Cadboll Estate 15 Year,5.0
176,nellycab,Glenmorangie The Cadboll Estate 15 Year,7.0
177,Davy,Glenmorangie The Cadboll Estate 15 Year,9.0
178,hanqb10,Glenmorangie The Cadboll Estate 15 Year,6.0
179,Captn-Insanal,Glenmorangie The Cadboll Estate 15 Year,9.0
180,Stephen-Kopshaw,Glenmorangie The Cadboll Estate 15 Year,8.0
181,kwoolf,Glenmorangie The Cadboll Estate 15 Year,7.0
182,kwoolf,Glenmorangie The Cadboll Estate 15 Year,8.0
183,redlipwhiskydiary,Glenmorangie The Cadboll Estate 15 Year,8.0
184,TuckerWolf,Glenmorangie The Cadboll Estate 15 Year,9.0
185,BradOlson,Glenmorangie The Cadboll Estate 15 Year,
186,ShutUpNDrinkIt,Glenmorangie The Cadboll Estate 15 Year,9.0
187,griff44,Glenmorangie The Cadboll Estate 15 Year,8.0
188,Jona-You,Glenmorangie The Cadboll Estate 15 Year,9.0
189,secretdoor,Glenmorangie The Cadboll Estate 15 Year,9.0
190,Israx,Glenmorangie The Cadboll Estate 15 Year,7.0
191,Aheyland,Glenmorangie The Cadboll Estate 15 Year,8.0
192,ctpark,Glenmorangie The Cadboll Estate 15 Year,8.0
193,boudreaux31,Glenmorangie The Cadboll Estate 15 Year,5.0
194,mylatehope,Glenmorangie The Cadboll Estate 15 Year,8.0
195,Adam-Peditto,Glenmorangie The Cadboll Estate 15 Year,7.0
196,Adam-Peditto,Glenmorangie The Cadboll Estate 15 Year,7.0
197,Paciftas,Glenmorangie The Cadboll Estate 15 Year,7.0
198,ruji,Glenmorangie The Cadboll Estate 15 Year,3.0
199,drunkligon,Glenmorangie The Cadboll Estate 15 Year,8.0
200,locorican68,Glenmorangie The Cadboll Estate 15 Year,8.0
201,Mr-Roboto,Glenmorangie The Cadboll Estate 15 Year,8.0
202,Fynn-Cobb,Glenmorangie The Cadboll Estate 15 Year,8.0
203,ShutUpNDrinkIt,Glenmorangie The Cadboll Estate 15 Year,9.0
204,cubfancccc,Glenmorangie The Cadboll Estate 15 Year,8.0
205,FreedomBeard,Glenmorangie The Cadboll Estate 15 Year,7.0
206,worldwhiskies95,Glenmorangie The Cadboll Estate 15 Year,9.0
207,Richard-ModernDrinking,Glenmorangie The Cadboll Estate 15 Year,5.0
208,cmtekautz,Glenmorangie The Cadboll Estate 15 Year,8.0
209,HunterAshton,Glenmorangie The Cadboll Estate 15 Year,8.0
210,bcidermaker,Glenmorangie The Cadboll Estate 15 Year,9.0
211,AngelicGhaval,Glenmorangie The Cadboll Estate 15 Year,7.0
212,McNewts,Glenmorangie The Cadboll Estate 15 Year,8.0
213,CarlosM,Glenmorangie The Cadboll Estate 15 Year,8.0
214,Michael-Lukes,Glenmorangie The Cadboll Estate 15 Year,9.0
215,Dean-M-Tzobanakis,Glenmorangie The Cadboll Estate 15 Year,9.0
216,BigLEE,Glenmorangie The Cadboll Estate 15 Year,6.0
217,aggiegator,Glenmorangie The Cadboll Estate 15 Year,10.0
218,Michaud-McPeters,Glenmorangie The Cadboll Estate 15 Year,9.0
219,bford2,Glenmorangie The Cadboll Estate 15 Year,7.0
220,malt_muser,Glenmorangie The Cadboll Estate 15 Year,7.0
221,jev1313,Glenmorangie The Cadboll Estate 15 Year,8.0
222,PuckStopper13,Glenmorangie The Cadboll Estate 15 Year,10.0
223,rnr_rebellion,Glenmorangie The Cadboll Estate 15 Year,7.0
224,Conifer,Glenmorangie The Cadboll Estate 15 Year,10.0
225,No-Way,Glenmorangie The Cadboll Estate 15 Year,10.0
226,Richard-ModernDrinking,Glenmorangie The Cadboll Estate 15 Year,
227,peatykevin,Balblair 15 Year,7.0
228,shirk,Balblair 15 Year,7.0
229,MartinT,Balblair 15 Year,8.0
230,bornyhake,Balblair 15 Year,8.0
231,beyoda,Balblair 15 Year,8.0
232,aamoroso,Balblair 15 Year,9.0
233,paul1969,Balblair 15 Year,8.0
234,cascode,Balblair 15 Year,6.0
235,Ian_C,Balblair 15 Year,7.0
236,mikeibra,Balblair 15 Year,7.0
237,jeffbrush,Balblair 15 Year,10.0
238,Danny529,Balblair 15 Year,7.0
239,Nicola-Whittaker,Balblair 15 Year,8.0
240,izzybelly,Balblair 15 Year,5.0
241,Kyle-Fisher,Balblair 15 Year,10.0
242,Calvin-Kernohan,Balblair 15 Year,6.0
243,richardpoot,Balblair 15 Year,8.0
244,mickhoon,Balblair 15 Year,7.0
245,Benno_19,Balblair 15 Year,8.0
246,Tschetter81,Balblair 15 Year,8.0
247,Fomillo123,Balblair 15 Year,8.0
248,Mackin,Balblair 15 Year,8.0
249,mmets88,Balblair 15 Year,7.0
250,Daniel-Emerson,Balblair 15 Year,7.0
251,cbalmain,Balblair 15 Year,9.0
252,tbrasel,Balblair 15 Year,8.0
253,sjk999,Balblair 15 Year,9.0
254,mvangent,Balblair 15 Year,7.0
255,Goodjeff,Balblair 15 Year,8.0
256,Jan-Case,Balblair 15 Year,8.0
257,Stuart-Ledden,Balblair 15 Year,7.0
258,DonAndronshka,Balblair 15 Year,8.0
259,Rosencrantz,Balblair 15 Year,8.0
260,Shelly2323,Balblair 15 Year,8.0
261,stashdong,Balblair 15 Year,6.0
262,Disturbed,Balblair 15 Year,
263,Johanne_McInnis,Balblair 15 Year,7.0
264,Kosta,Balblair 15 Year,8.0
265,spawnkam,Balblair 15 Year,8.0
266,whiskywiseguy,Balblair 15 Year,6.0
267,VladamirPoutine,Balblair 15 Year,6.0
268,ZJivraj,Balblair 15 Year,8.0
269,Kosta,Balblair 15 Year,7.0
270,bigjazz83,Balblair 15 Year,6.0
271,julienmaries,Balblair 15 Year,7.0
272,moroni324,The Lakes Steel Bonnets,6.0
273,SBUCOG,The Lakes Steel Bonnets,6.0
274,timyoung85,The Lakes Steel Bonnets,4.0
275,Sto,The Lakes Steel Bonnets,
276,twofoursixkate,The Lakes Steel Bonnets,4.0
277,ebiographie,The Lakes Steel Bonnets,3.0
278,Sarah-Brooks,The Lakes Steel Bonnets,3.0
279,m_pip,The Lakes Steel Bonnets,5.0
280,Brienne,The Lakes Steel Bonnets,3.0
281,hrcameron,The Lakes Steel Bonnets,7.0
282,Danielle-Schraner,The Lakes Steel Bonnets,8.0
283,JP-Watson,The Lakes Steel Bonnets,6.0
284,desireept,The Lakes Steel Bonnets,4.0
285,robfornoff,The Lakes Steel Bonnets,6.0
286,pootatuva,The Lakes Steel Bonnets,4.0
287,kersey33,The Lakes Steel Bonnets,4.0
288,VincenzoSalvatore,The Lakes Steel Bonnets,4.0
289,pork115,The Lakes Steel Bonnets,7.0
290,DzDubs,The Singleton of Glendullan Select (Game of Thrones-House Tully),4.0
291,TAtkisson,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
292,ghoulbuns,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
293,jwesterlunder,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
294,tobbex91,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
295,Addebalboa,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
296,John_Bj,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
297,Gigiomix,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
298,Dlvo,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
299,Bill-Shannon,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
300,tengtionary,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
301,sderrick,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
302,brabinowitz,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
303,kudru02,The Singleton of Glendullan Select (Game of Thrones-House Tully),
304,mikeibra,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
305,revdlj,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
306,MaitoMike,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
307,grandejf,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
308,Stephan-Oomen,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
309,dac975,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
310,chrisjwoolery,The Singleton of Glendullan Select (Game of Thrones-House Tully),9.0
311,mwrinkle_21,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
312,Brad-Killeen,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
313,Mtnjim71,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
314,jcliu0417,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
315,fred-tom,The Singleton of Glendullan Select (Game of Thrones-House Tully),5.0
316,Maxime-Joly,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
317,Jan-Case,The Singleton of Glendullan Select (Game of Thrones-House Tully),4.0
318,bornyhake,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
319,cmtekautz,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
320,strackmaster,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
321,pdenner,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
322,tommurphy,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
323,skillerified,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
324,Andrew-Zerante,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
325,faent0m,The Singleton of Glendullan Select (Game of Thrones-House Tully),4.0
326,faent0m,The Singleton of Glendullan Select (Game of Thrones-House Tully),3.0
327,SteveKim,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
328,Telex,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
329,PGagne,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
330,Alyssa-Groh,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
331,Nick-Groh,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
332,tdribbon,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
333,MackenzieOB95,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
334,DramItToHell,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
335,vforvictory,The Singleton of Glendullan Select (Game of Thrones-House Tully),9.0
336,Matt-Ringrose,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
337,Josh-Jimenez,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
338,ScotchIrish86,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
339,tylerg,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
340,AndrewDaWolf,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
341,Josh-Jimenez,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
342,johnwjust,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
343,alpturgut,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
344,WhiskeyDrink,The Singleton of Glendullan Select (Game of Thrones-House Tully),5.0
345,bwurm7,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
346,mrecker,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
347,Jose-Massu-Espinel,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
348,tyler_hanlon,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
349,Nick5494,The Singleton of Glendullan Select (Game of Thrones-House Tully),
350,wboyer50,The Singleton of Glendullan Select (Game of Thrones-House Tully),5.0
351,wboyer50,The Singleton of Glendullan Select (Game of Thrones-House Tully),5.0
352,firefighter320,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
353,masewise,The Singleton of Glendullan Select (Game of Thrones-House Tully),5.0
354,stutterboi,The Singleton of Glendullan Select (Game of Thrones-House Tully),
355,Irving-Esquivel,The Singleton of Glendullan Select (Game of Thrones-House Tully),5.0
356,bbmettler,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
357,bbmettler,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
358,Spamin76,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
359,gpabst,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
360,wojo5,The Singleton of Glendullan Select (Game of Thrones-House Tully),3.0
361,John-Venticinque,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
362,mmccoy1647,The Singleton of Glendullan Select (Game of Thrones-House Tully),5.0
363,Trisha-Baird,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
364,Thurstee,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
365,Brian_R,The Singleton of Glendullan Select (Game of Thrones-House Tully),8.0
366,chrisdd1971,The Singleton of Glendullan Select (Game of Thrones-House Tully),6.0
367,DrinkerDiary,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
368,jdriip,The Singleton of Glendullan Select (Game of Thrones-House Tully),7.0
